Id,Score
122201,4.0
122205,3.0
122210,2.0
122220,2.0
122222,2.0
122225,2.0
122233,4.0
122238,4.0
122240,0.0
122246,4.0
122254,4.0
122267,2.0
122272,4.0
122276,3.0
122277,0.0
122280,1.0
122292,2.0
122299,0.0
122303,5.0
122308,4.0
122312,1.0
122324,0.0
122327,1.0
122335,1.0
122341,1.0
122343,4.0
122345,3.0
122349,1.0
122365,3.0
122375,4.0
122383,2.0
122387,1.0
122395,3.0
122396,0.0
122399,0.0
122404,3.0
122414,0.0
122417,1.0
122420,0.0
122421,3.0
122424,0.0
122425,4.0
122429,2.0
122436,5.0
122444,4.0
122446,3.0
122458,4.0
122459,0.0
122466,5.0
122477,4.0
122492,4.0
122493,1.0
122494,2.0
122514,3.0
122515,5.0
122516,0.0
122522,1.0
122525,2.0
122535,4.0
122538,2.0
122543,4.0
122545,5.0
122560,5.0
122572,1.0
122583,0.0
122584,2.0
122591,2.0
122594,3.0
122603,3.0
122607,1.0
122608,1.0
122610,0.0
122615,0.0
122616,5.0
122637,0.0
122647,5.0
122648,3.0
122653,5.0
122655,0.0
122658,1.0
122660,0.0
122664,1.0
122669,0.0
122678,3.0
122679,4.0
122686,2.0
122693,1.0
122700,4.0
122701,2.0
122706,5.0
122707,3.0
122708,4.0
122710,3.0
122712,0.0
122718,2.0
122722,2.0
122725,1.0
122738,5.0
122740,2.0
122743,0.0
122754,4.0
122757,4.0
122758,3.0
122770,1.0
122771,0.0
122773,1.0
122777,2.0
122779,4.0
122783,1.0
122795,3.0
122797,0.0
122800,5.0
122804,0.0
122819,0.0
122824,0.0
122837,5.0
122841,5.0
122844,0.0
122845,4.0
122847,0.0
122858,4.0
122871,0.0
122874,4.0
122883,2.0
122884,0.0
122893,1.0
122896,5.0
122898,3.0
122902,1.0
122903,2.0
122909,4.0
122922,1.0
122926,1.0
122927,5.0
122932,0.0
122936,1.0
122954,2.0
122956,2.0
122959,1.0
122965,0.0
122972,1.0
122987,4.0
122993,1.0
122998,5.0
123009,3.0
123015,1.0
123023,4.0
123033,2.0
123035,1.0
123043,4.0
123065,4.0
123067,2.0
123071,3.0
123078,0.0
123080,2.0
123081,3.0
123082,5.0
123086,1.0
123100,5.0
123117,0.0
123124,5.0
123128,4.0
123134,1.0
123141,2.0
123143,0.0
123155,3.0
123157,2.0
123171,4.0
123173,4.0
123181,5.0
123204,4.0
123207,0.0
123217,4.0
123223,1.0
123225,3.0
123230,1.0
123231,4.0
123233,3.0
123234,1.0
123239,3.0
123240,1.0
123245,2.0
123249,2.0
123256,3.0
123265,0.0
123266,5.0
123271,5.0
123274,3.0
123279,5.0
123284,2.0
123294,5.0
123296,4.0
123297,1.0
123299,1.0
123300,4.0
123307,3.0
123308,3.0
123311,1.0
123318,1.0
123319,4.0
123323,5.0
123325,3.0
123329,4.0
123331,4.0
123334,3.0
123339,1.0
123341,1.0
123343,4.0
123349,4.0
123356,2.0
123357,2.0
123368,3.0
123372,1.0
123374,2.0
123390,1.0
123395,5.0
123407,1.0
123408,0.0
123429,4.0
123432,1.0
123433,3.0
123434,2.0
123437,4.0
123445,5.0
123455,5.0
123461,0.0
123462,1.0
123463,4.0
123464,1.0
123476,1.0
123478,0.0
123482,5.0
123487,2.0
123499,4.0
123503,0.0
123505,5.0
123511,4.0
123530,5.0
123539,5.0
123544,1.0
123550,4.0
123553,5.0
123555,4.0
123559,4.0
123564,0.0
123569,1.0
123577,0.0
123580,4.0
123587,0.0
123598,5.0
123607,0.0
123616,5.0
123622,0.0
123630,3.0
123635,4.0
123640,3.0
123643,3.0
123647,4.0
123650,5.0
123666,2.0
123677,0.0
123679,5.0
123696,5.0
123699,5.0
123701,4.0
123702,2.0
123704,1.0
123713,3.0
123718,2.0
123719,2.0
123721,1.0
123722,4.0
123726,1.0
123730,2.0
123734,0.0
123750,5.0
123756,5.0
123774,0.0
123779,4.0
123786,0.0
123794,2.0
123799,2.0
123802,4.0
123807,0.0
123810,5.0
123811,4.0
123816,2.0
123819,5.0
123823,0.0
123827,0.0
123831,5.0
123833,2.0
123836,4.0
123838,3.0
123846,1.0
123849,1.0
123868,4.0
123874,3.0
123876,1.0
123879,0.0
123891,2.0
123892,4.0
123896,2.0
123897,5.0
123903,4.0
123909,0.0
123911,1.0
123922,5.0
123928,4.0
123942,0.0
123967,1.0
123971,5.0
123974,0.0
123975,2.0
123978,2.0
123985,5.0
123988,4.0
123989,2.0
123993,4.0
123995,3.0
123999,0.0
124010,3.0
124012,0.0
124019,5.0
124033,2.0
124035,5.0
124042,3.0
124047,3.0
124048,4.0
124050,4.0
124052,2.0
124054,4.0
124055,0.0
124059,3.0
124060,0.0
124068,2.0
124071,5.0
124075,3.0
124077,1.0
124081,2.0
124086,0.0
124088,5.0
124104,5.0
124108,5.0
124115,0.0
124121,0.0
124133,3.0
124134,3.0
124139,1.0
124151,5.0
124161,0.0
124162,5.0
124172,0.0
124175,1.0
124177,5.0
124182,2.0
124204,3.0
124219,3.0
124222,4.0
124227,1.0
124228,2.0
124229,5.0
124253,4.0
124261,2.0
124264,3.0
124271,1.0
124273,4.0
124277,1.0
124278,0.0
124282,3.0
124285,5.0
124286,2.0
124306,0.0
124307,1.0
124309,1.0
124310,3.0
124312,5.0
124315,2.0
124316,1.0
124318,5.0
124326,4.0
124327,3.0
124328,3.0
124333,3.0
124336,2.0
124349,5.0
124359,3.0
124363,2.0
124367,5.0
124372,2.0
124376,0.0
124379,2.0
124381,4.0
124390,0.0
124392,1.0
124395,5.0
124405,1.0
124410,4.0
124418,5.0
124422,3.0
124431,5.0
124433,1.0
124435,0.0
124452,0.0
124457,5.0
124460,3.0
124466,3.0
124468,2.0
124473,1.0
124474,3.0
124478,2.0
124487,5.0
124495,4.0
124502,1.0
124511,3.0
124518,2.0
124520,3.0
124526,5.0
124542,0.0
124551,0.0
124553,5.0
124555,2.0
124560,4.0
124563,0.0
124572,3.0
124575,4.0
124576,2.0
124579,2.0
124582,4.0
124592,0.0
124593,2.0
124599,3.0
124604,0.0
124612,5.0
124616,1.0
124617,4.0
124619,2.0
124620,5.0
124624,4.0
124625,1.0
124629,5.0
124631,5.0
124635,0.0
124639,2.0
124654,0.0
124657,5.0
124664,1.0
124672,1.0
124680,1.0
124700,0.0
124705,5.0
124710,2.0
124719,5.0
124731,0.0
124737,2.0
124749,1.0
124750,2.0
124754,5.0
124778,1.0
124780,4.0
124782,0.0
124784,2.0
124789,0.0
124791,5.0
124804,1.0
124820,1.0
124827,3.0
124830,5.0
124839,2.0
124846,4.0
124859,3.0
124865,0.0
124868,0.0
124872,3.0
124873,2.0
124875,4.0
124885,4.0
124890,2.0
124895,4.0
124902,2.0
124905,1.0
124907,1.0
124924,4.0
124925,3.0
124937,0.0
124965,2.0
124973,1.0
124978,2.0
124984,4.0
124985,1.0
124988,1.0
125001,5.0
125003,1.0
125005,1.0
125006,5.0
125014,3.0
125021,4.0
125024,0.0
125028,4.0
125037,4.0
125052,1.0
125053,2.0
125058,2.0
125078,1.0
125079,0.0
125080,0.0
125093,5.0
125100,1.0
125120,3.0
125126,0.0
125128,3.0
125142,3.0
125143,5.0
125147,0.0
125156,4.0
125166,0.0
125176,4.0
125183,0.0
125188,5.0
125190,2.0
125196,5.0
125197,0.0
125208,5.0
125226,3.0
125230,3.0
125251,0.0
125253,1.0
125264,5.0
125277,0.0
125287,1.0
125293,4.0
125299,4.0
125309,1.0
125315,1.0
125319,5.0
125328,2.0
125336,2.0
125351,1.0
125355,1.0
125358,2.0
125364,2.0
125375,5.0
125379,4.0
125380,3.0
125382,1.0
125391,3.0
125393,2.0
125394,2.0
125396,1.0
125404,1.0
125407,3.0
125410,4.0
125412,0.0
125419,5.0
125440,3.0
125447,2.0
125448,2.0
125449,4.0
125454,4.0
125464,1.0
125467,2.0
125475,4.0
125476,4.0
125480,3.0
125482,2.0
125486,0.0
125520,3.0
125532,2.0
125533,0.0
125543,5.0
125546,3.0
125551,3.0
125558,1.0
125562,1.0
125564,0.0
125565,1.0
125570,0.0
125578,1.0
125580,0.0
125581,0.0
125582,5.0
125583,2.0
125584,5.0
125590,0.0
125595,2.0
125598,5.0
125614,0.0
125621,5.0
125625,5.0
125630,5.0
125631,2.0
125633,0.0
125635,2.0
125642,0.0
125644,4.0
125665,1.0
125670,0.0
125673,0.0
125679,2.0
125682,3.0
125683,5.0
125684,0.0
125701,1.0
125703,3.0
125705,5.0
125712,5.0
125721,4.0
125725,0.0
125748,1.0
125751,4.0
125758,4.0
125760,2.0
125763,1.0
125776,3.0
125782,2.0
125785,5.0
125786,4.0
125790,5.0
125796,3.0
125798,0.0
125802,2.0
125804,4.0
125813,5.0
125814,0.0
125815,5.0
125816,4.0
125821,5.0
125828,1.0
125829,4.0
125835,4.0
125839,0.0
125840,4.0
125858,5.0
125873,1.0
125882,0.0
125885,0.0
125888,0.0
125890,5.0
125898,0.0
125901,2.0
125911,1.0
125915,3.0
125918,0.0
125926,4.0
125927,2.0
125931,3.0
125937,5.0
125940,0.0
125942,1.0
125952,3.0
125954,1.0
125956,0.0
125959,3.0
125960,0.0
125965,3.0
125977,5.0
125980,0.0
125985,2.0
125996,2.0
126001,3.0
126004,3.0
126009,3.0
126018,3.0
126024,4.0
126042,0.0
126043,3.0
126050,5.0
126053,1.0
126055,3.0
126063,0.0
126064,2.0
126074,1.0
126081,4.0
126086,4.0
126089,2.0
126093,1.0
126096,1.0
126097,4.0
126110,3.0
126116,2.0
126143,1.0
126146,5.0
126150,0.0
126166,5.0
126168,2.0
126172,4.0
126178,1.0
126179,2.0
126182,4.0
126190,1.0
126193,3.0
126197,4.0
126200,1.0
126204,5.0
126208,0.0
126214,2.0
126218,4.0
126230,5.0
126231,0.0
126233,2.0
126247,4.0
126260,5.0
126266,3.0
126271,5.0
126275,2.0
126281,2.0
126296,5.0
126311,4.0
126327,5.0
126330,4.0
126334,0.0
126339,4.0
126342,3.0
126348,3.0
126372,5.0
126373,0.0
126379,0.0
126382,0.0
126385,4.0
126392,0.0
126395,2.0
126404,3.0
126409,4.0
126417,3.0
126421,3.0
126422,2.0
126426,5.0
126433,4.0
126435,1.0
126445,4.0
126446,2.0
126469,0.0
126479,4.0
126485,5.0
126490,0.0
126491,3.0
126499,5.0
126509,3.0
126519,0.0
126525,3.0
126526,3.0
126533,4.0
126539,5.0
126564,1.0
126567,4.0
126572,1.0
126581,1.0
126582,0.0
126595,2.0
126597,2.0
126611,5.0
126612,5.0
126616,3.0
126617,4.0
126627,5.0
126632,0.0
126634,3.0
126635,4.0
126639,5.0
126644,1.0
126648,4.0
126651,1.0
126652,3.0
126653,4.0
126657,4.0
126672,3.0
126673,2.0
126674,3.0
126687,1.0
126694,2.0
126697,1.0
126722,1.0
126728,1.0
126738,2.0
126744,2.0
126747,2.0
126750,4.0
126755,1.0
126757,5.0
126768,0.0
126779,2.0
126793,3.0
126801,1.0
126806,4.0
126808,3.0
126814,3.0
126817,5.0
126831,4.0
126838,2.0
126840,1.0
126841,1.0
126844,1.0
126846,5.0
126849,1.0
126850,5.0
126851,3.0
126854,5.0
126863,1.0
126871,5.0
126875,4.0
126883,1.0
126887,5.0
126897,0.0
126898,4.0
126904,1.0
126907,0.0
126911,4.0
126912,5.0
126913,1.0
126918,3.0
126929,0.0
126939,5.0
126941,2.0
126943,1.0
126947,2.0
126961,2.0
126962,3.0
126964,4.0
126966,4.0
126978,2.0
126981,1.0
126986,1.0
126988,5.0
126991,1.0
126992,4.0
126994,5.0
126995,2.0
126999,5.0
127000,5.0
127020,0.0
127022,4.0
127034,0.0
127036,3.0
127038,1.0
127040,2.0
127043,0.0
127046,4.0
127048,4.0
127053,4.0
127054,4.0
127056,0.0
127063,0.0
127064,4.0
127069,4.0
127071,0.0
127072,3.0
127077,5.0
127081,5.0
127087,1.0
127088,2.0
127090,0.0
127094,3.0
127096,4.0
127097,1.0
127100,1.0
127108,0.0
127112,4.0
127129,5.0
127148,4.0
127150,2.0
127151,4.0
127153,2.0
127155,0.0
127166,0.0
127170,4.0
127177,1.0
127178,2.0
127179,4.0
127181,5.0
127182,5.0
127188,5.0
127192,1.0
127203,0.0
127205,5.0
127207,0.0
127210,2.0
127211,3.0
127218,3.0
127222,1.0
127239,4.0
127241,0.0
127251,5.0
127253,0.0
127255,2.0
127256,3.0
127258,2.0
127260,5.0
127268,4.0
127276,2.0
127277,4.0
127281,3.0
127285,2.0
127291,1.0
127298,1.0
127302,1.0
127305,5.0
127311,4.0
127315,3.0
127318,1.0
127329,0.0
127330,3.0
127343,1.0
127359,0.0
127368,1.0
127371,0.0
127388,3.0
127398,1.0
127400,0.0
127402,0.0
127403,4.0
127404,5.0
127407,1.0
127424,3.0
127427,2.0
127431,2.0
127434,4.0
127435,1.0
127443,4.0
127446,0.0
127450,4.0
127479,4.0
127483,1.0
127489,4.0
127497,1.0
127504,4.0
127505,3.0
127516,1.0
127520,0.0
127527,0.0
127536,2.0
127539,1.0
127546,4.0
127549,1.0
127559,5.0
127562,1.0
127572,3.0
127577,5.0
127582,0.0
127586,1.0
127593,3.0
127595,3.0
127596,4.0
127597,3.0
127601,0.0
127606,1.0
127610,1.0
127611,3.0
127613,3.0
127615,4.0
127620,2.0
127624,1.0
127629,5.0
127636,5.0
127638,0.0
127649,4.0
127655,4.0
127660,1.0
127677,4.0
127690,5.0
127698,5.0
127700,2.0
127704,0.0
127712,4.0
127717,1.0
127720,3.0
127729,1.0
127748,0.0
127754,4.0
127763,1.0
127765,1.0
127768,1.0
127774,0.0
127783,5.0
127790,0.0
127795,3.0
127798,1.0
127799,4.0
127817,1.0
127832,1.0
127833,1.0
127838,0.0
127843,5.0
127845,5.0
127865,1.0
127878,4.0
127879,0.0
127882,1.0
127887,2.0
127910,5.0
127917,0.0
127925,3.0
127935,4.0
127939,4.0
127944,5.0
127949,5.0
127959,2.0
127962,3.0
127966,2.0
127977,4.0
127989,2.0
127996,3.0
128000,2.0
128003,3.0
128013,3.0
128016,3.0
128019,2.0
128024,5.0
128030,1.0
128035,4.0
128038,5.0
128040,2.0
128043,2.0
128045,2.0
128058,5.0
128059,5.0
128067,1.0
128071,3.0
128079,3.0
128088,3.0
128099,2.0
128103,1.0
128106,0.0
128107,0.0
128116,1.0
128119,1.0
128120,1.0
128126,0.0
128127,4.0
128133,3.0
128134,1.0
128136,1.0
128138,5.0
128146,4.0
128147,2.0
128148,5.0
128150,5.0
128152,5.0
128164,4.0
128171,1.0
128173,1.0
128177,4.0
128178,4.0
128182,2.0
128193,1.0
128195,0.0
128196,3.0
128198,3.0
128204,2.0
128205,1.0
128221,5.0
128227,1.0
128246,3.0
128249,0.0
128251,2.0
128271,2.0
128272,1.0
128274,2.0
128298,5.0
128300,2.0
128306,2.0
128308,0.0
128309,3.0
128310,5.0
128311,4.0
128318,0.0
128324,2.0
128328,0.0
128330,4.0
128332,2.0
128336,3.0
128337,4.0
128344,4.0
128350,3.0
128353,3.0
128364,3.0
128368,5.0
128371,4.0
128378,1.0
128385,0.0
128386,3.0
128389,0.0
128392,3.0
128399,4.0
128400,4.0
128401,5.0
128404,2.0
128410,1.0
128413,4.0
128414,1.0
128422,5.0
128425,1.0
128426,4.0
128428,1.0
128435,5.0
128445,1.0
128446,4.0
128456,3.0
128461,5.0
128463,5.0
128466,2.0
128471,5.0
128487,5.0
128488,4.0
128491,3.0
128494,4.0
128496,2.0
128498,0.0
128499,5.0
128514,2.0
128538,0.0
128541,0.0
128546,3.0
128557,5.0
128558,1.0
128560,5.0
128562,0.0
128571,5.0
128580,3.0
128583,5.0
128585,0.0
128587,1.0
128594,4.0
128604,4.0
128605,0.0
128619,1.0
128623,4.0
128627,2.0
128628,3.0
128629,0.0
128633,0.0
128635,5.0
128636,3.0
128637,2.0
128648,3.0
128681,5.0
128689,1.0
128690,2.0
128692,2.0
128698,2.0
128705,5.0
128719,4.0
128742,2.0
128743,2.0
128752,3.0
128763,1.0
128770,2.0
128777,0.0
128784,3.0
128794,1.0
128796,0.0
128817,3.0
128828,2.0
128829,1.0
128845,4.0
128855,2.0
128881,1.0
128885,0.0
128900,1.0
128913,0.0
128915,2.0
128927,1.0
128932,1.0
128940,3.0
128951,2.0
128960,2.0
128963,1.0
128970,0.0
128975,0.0
128977,4.0
128988,4.0
129000,2.0
129011,3.0
129019,2.0
129023,1.0
129041,2.0
129049,2.0
129053,5.0
129054,0.0
129058,1.0
129059,1.0
129079,0.0
129082,1.0
129089,1.0
129090,2.0
129091,0.0
129095,0.0
129098,3.0
129111,4.0
129112,3.0
129125,0.0
129127,4.0
129131,0.0
129132,5.0
129142,2.0
129147,5.0
129156,4.0
129163,4.0
129173,2.0
129179,3.0
129196,3.0
129205,0.0
129209,5.0
129215,1.0
129216,5.0
129218,3.0
129219,0.0
129228,5.0
129233,1.0
129239,1.0
129244,1.0
129255,1.0
129263,5.0
129267,2.0
129271,2.0
129273,2.0
129277,5.0
129279,4.0
129280,3.0
129284,1.0
129301,0.0
129306,1.0
129307,0.0
129313,4.0
129315,2.0
129316,0.0
129321,5.0
129327,1.0
129332,3.0
129335,4.0
129336,2.0
129340,3.0
129353,1.0
129356,2.0
129375,5.0
129394,1.0
129395,1.0
129409,3.0
129413,5.0
129423,2.0
129425,2.0
129436,5.0
129440,4.0
129445,3.0
129449,5.0
129456,2.0
129458,1.0
129466,0.0
129474,5.0
129481,1.0
129482,5.0
129487,3.0
129492,3.0
129496,2.0
129500,0.0
129507,3.0
129508,2.0
129510,2.0
129524,4.0
129541,3.0
129543,5.0
129544,1.0
129547,1.0
129550,2.0
129552,5.0
129567,5.0
129570,3.0
129572,0.0
129575,4.0
129578,0.0
129579,4.0
129580,2.0
129590,3.0
129603,2.0
129604,0.0
129610,4.0
129612,5.0
129614,5.0
129635,3.0
129645,1.0
129650,5.0
129655,3.0
129661,0.0
129662,5.0
129667,2.0
129668,1.0
129669,1.0
129670,0.0
129672,4.0
129675,0.0
129679,4.0
129683,4.0
129694,2.0
129699,2.0
129706,1.0
129709,2.0
129724,2.0
129736,5.0
129744,5.0
129747,4.0
129751,3.0
129754,0.0
129765,0.0
129770,5.0
129772,0.0
129775,3.0
129776,3.0
129778,1.0
129781,5.0
129783,4.0
129786,0.0
129795,0.0
129798,4.0
129802,0.0
129807,4.0
129808,2.0
129816,3.0
129818,2.0
129823,1.0
129829,3.0
129832,1.0
129839,2.0
129840,0.0
129858,2.0
129875,4.0
129876,2.0
129892,2.0
129895,3.0
129901,1.0
129903,5.0
129913,2.0
129914,1.0
129920,3.0
129921,1.0
129922,3.0
129932,3.0
129934,1.0
129936,5.0
129947,0.0
129959,1.0
129972,3.0
129978,1.0
129991,3.0
130007,5.0
130009,1.0
130013,4.0
130017,5.0
130019,4.0
130031,0.0
130036,3.0
130044,4.0
130049,5.0
130052,4.0
130066,2.0
130067,0.0
130075,2.0
130078,3.0
130087,2.0
130109,2.0
130110,1.0
130115,0.0
130119,0.0
130122,1.0
130129,5.0
130135,1.0
130137,1.0
130138,4.0
130142,2.0
130149,3.0
130152,4.0
130160,2.0
130168,1.0
130169,0.0
130175,4.0
130182,2.0
130183,3.0
130185,1.0
130195,0.0
130205,0.0
130207,0.0
130212,2.0
130213,3.0
130214,5.0
130233,3.0
130235,3.0
130242,4.0
130244,5.0
130265,3.0
130267,2.0
130271,4.0
130295,4.0
130312,5.0
130321,1.0
130322,1.0
130333,2.0
130334,2.0
130350,4.0
130368,2.0
130373,2.0
130377,5.0
130379,3.0
130380,5.0
130385,2.0
130396,0.0
130399,1.0
130403,2.0
130409,0.0
130410,5.0
130411,0.0
130419,4.0
130422,0.0
130430,4.0
130431,2.0
130440,1.0
130444,4.0
130451,3.0
130454,4.0
130461,3.0
130467,5.0
130473,5.0
130490,3.0
130495,3.0
130500,4.0
130504,3.0
130512,2.0
130513,1.0
130514,3.0
130515,1.0
130520,1.0
130522,1.0
130525,4.0
130529,3.0
130538,0.0
130542,1.0
130548,3.0
130550,4.0
130552,1.0
130553,5.0
130559,2.0
130566,0.0
130577,0.0
130579,1.0
130582,4.0
130589,0.0
130591,2.0
130598,3.0
130619,0.0
130620,1.0
130623,3.0
130633,5.0
130642,2.0
130644,2.0
130652,5.0
130654,5.0
130655,1.0
130656,1.0
130658,1.0
130669,3.0
130676,5.0
130677,4.0
130693,4.0
130695,4.0
130706,2.0
130715,2.0
130716,0.0
130729,2.0
130741,4.0
130755,2.0
130756,4.0
130758,1.0
130759,3.0
130768,1.0
130774,2.0
130777,2.0
130790,4.0
130794,5.0
130796,3.0
130800,1.0
130802,4.0
130812,4.0
130814,5.0
130815,2.0
130819,2.0
130831,0.0
130832,2.0
130833,3.0
130842,1.0
130849,0.0
130850,1.0
130860,0.0
130864,0.0
130878,3.0
130881,2.0
130885,1.0
130900,4.0
130916,4.0
130923,3.0
130925,4.0
130937,4.0
130938,3.0
130943,4.0
130952,3.0
130959,2.0
130966,5.0
130970,3.0
130977,0.0
130980,2.0
130986,2.0
130991,0.0
130993,4.0
130998,0.0
131005,3.0
131011,5.0
131013,2.0
131022,3.0
131024,4.0
131031,4.0
131036,0.0
131048,4.0
131052,1.0
131054,0.0
131065,5.0
131067,3.0
131074,1.0
131078,0.0
131083,5.0
131093,4.0
131122,0.0
131123,2.0
131125,5.0
131127,5.0
131131,5.0
131139,3.0
131144,5.0
131150,5.0
131152,4.0
131153,2.0
131155,2.0
131160,3.0
131165,4.0
131177,4.0
131185,1.0
131186,2.0
131187,0.0
131192,2.0
131193,4.0
131194,0.0
131197,5.0
131199,1.0
131203,2.0
131206,5.0
131211,0.0
131218,2.0
131238,1.0
131257,2.0
131259,0.0
131260,0.0
131276,3.0
131284,4.0
131287,5.0
131291,0.0
131293,2.0
131299,0.0
131307,1.0
131310,2.0
131319,5.0
131320,1.0
131331,1.0
131338,1.0
131340,5.0
131341,0.0
131355,1.0
131363,3.0
131374,1.0
131380,3.0
131384,0.0
131389,2.0
131398,4.0
131411,5.0
131415,3.0
131430,2.0
131439,0.0
131443,0.0
131455,5.0
131458,0.0
131474,3.0
131479,1.0
131483,3.0
131489,1.0
131490,1.0
131496,5.0
131503,2.0
131512,0.0
131518,0.0
131559,4.0
131560,4.0
131586,2.0
131592,1.0
131609,1.0
131613,4.0
131618,2.0
131619,0.0
131621,2.0
131624,1.0
131631,3.0
131643,5.0
131646,4.0
131659,5.0
131664,0.0
131668,1.0
131671,3.0
131672,0.0
131682,1.0
131687,3.0
131696,4.0
131697,1.0
131703,1.0
131705,1.0
131711,0.0
131718,4.0
131720,2.0
131724,3.0
131745,0.0
131746,4.0
131764,3.0
131773,4.0
131780,2.0
131782,2.0
131788,1.0
131808,4.0
131813,1.0
131815,0.0
131819,0.0
131828,5.0
131830,4.0
131831,4.0
131836,3.0
131838,3.0
131851,3.0
131856,0.0
131858,3.0
131869,2.0
131871,0.0
131873,2.0
131874,2.0
131889,3.0
131896,1.0
131902,1.0
131910,4.0
131914,1.0
131929,4.0
131940,5.0
131946,1.0
131951,4.0
131956,5.0
131957,5.0
131958,2.0
131973,0.0
131975,0.0
131980,3.0
131985,1.0
131996,4.0
132011,5.0
132029,2.0
132035,1.0
132049,2.0
132053,5.0
132054,3.0
132064,5.0
132091,1.0
132094,3.0
132096,4.0
132100,4.0
132101,5.0
132105,3.0
132108,5.0
132111,2.0
132113,2.0
132130,2.0
132146,5.0
132153,5.0
132164,0.0
132175,0.0
132179,5.0
132182,0.0
132183,5.0
132187,0.0
132190,5.0
132199,4.0
132205,0.0
132207,5.0
132209,2.0
132210,5.0
132213,1.0
132219,3.0
132229,4.0
132231,5.0
132235,1.0
132243,5.0
132249,2.0
132251,5.0
132254,2.0
132268,4.0
132276,3.0
132279,2.0
132281,2.0
132282,1.0
132288,5.0
132306,5.0
132309,5.0
132310,5.0
132317,2.0
132326,2.0
132327,2.0
132341,4.0
132347,0.0
132359,4.0
132364,1.0
132369,4.0
132375,2.0
132382,2.0
132387,0.0
132388,0.0
132390,2.0
132408,1.0
132409,3.0
132419,2.0
132423,0.0
132424,0.0
132425,1.0
132429,4.0
132437,5.0
132440,5.0
132451,4.0
132456,1.0
132457,1.0
132462,0.0
132463,1.0
132470,5.0
132476,4.0
132491,1.0
132498,1.0
132500,2.0
132501,0.0
132503,4.0
132505,5.0
132522,3.0
132529,3.0
132549,0.0
132557,5.0
132560,4.0
132573,3.0
132591,3.0
132620,4.0
132625,1.0
132630,5.0
132632,1.0
132639,1.0
132643,5.0
132645,0.0
132646,0.0
132651,3.0
132661,0.0
132671,1.0
132674,0.0
132683,2.0
132690,3.0
132691,3.0
132698,1.0
132699,2.0
132704,3.0
132705,4.0
132706,2.0
132707,2.0
132721,2.0
132722,0.0
132724,3.0
132735,4.0
132736,3.0
132744,0.0
132749,3.0
132750,5.0
132763,0.0
132764,5.0
132789,2.0
132790,2.0
132799,4.0
132801,0.0
132805,1.0
132807,1.0
132809,3.0
132819,1.0
132823,2.0
132829,2.0
132834,2.0
132844,2.0
132849,4.0
132855,4.0
132862,4.0
132877,3.0
132881,2.0
132883,1.0
132884,5.0
132886,4.0
132896,4.0
132899,3.0
132904,4.0
132905,4.0
132906,0.0
132907,3.0
132918,0.0
132921,5.0
132924,2.0
132946,5.0
132948,2.0
132962,0.0
132973,1.0
132974,4.0
132978,1.0
132984,3.0
132988,3.0
132996,1.0
132998,2.0
133000,5.0
133001,4.0
133005,5.0
133006,4.0
133016,2.0
133022,3.0
133024,0.0
133028,1.0
133041,5.0
133049,5.0
133061,4.0
133063,1.0
133069,0.0
133076,5.0
133079,2.0
133080,4.0
133083,3.0
133095,1.0
133108,4.0
133117,4.0
133118,1.0
133121,1.0
133124,5.0
133131,1.0
133141,1.0
133149,2.0
133151,2.0
133167,5.0
133178,5.0
133183,0.0
133185,5.0
133192,0.0
133198,1.0
133202,3.0
133209,3.0
133224,0.0
133226,3.0
133240,3.0
133248,4.0
133251,4.0
133252,1.0
133255,1.0
133261,2.0
133263,1.0
133292,0.0
133293,5.0
133298,4.0
133302,4.0
133304,1.0
133308,1.0
133314,3.0
133315,5.0
133318,4.0
133320,3.0
133321,0.0
133337,5.0
133356,2.0
133361,5.0
133364,0.0
133371,3.0
133380,0.0
133381,4.0
133382,2.0
133388,1.0
133391,0.0
133392,0.0
133397,4.0
133406,0.0
133409,5.0
133428,0.0
133431,5.0
133447,5.0
133448,0.0
133460,1.0
133461,1.0
133481,2.0
133485,0.0
133488,4.0
133497,2.0
133514,0.0
133518,3.0
133537,5.0
133538,5.0
133543,5.0
133549,1.0
133553,0.0
133557,2.0
133559,4.0
133564,4.0
133565,5.0
133573,0.0
133582,4.0
133586,1.0
133593,0.0
133604,5.0
133605,2.0
133607,1.0
133612,1.0
133613,2.0
133614,1.0
133624,4.0
133634,3.0
133640,1.0
133644,0.0
133647,1.0
133650,0.0
133653,0.0
133660,2.0
133661,0.0
133662,0.0
133664,3.0
133669,0.0
133671,4.0
133676,5.0
133678,5.0
133685,2.0
133688,3.0
133696,4.0
133704,2.0
133705,5.0
133708,4.0
133717,1.0
133718,2.0
133721,5.0
133722,1.0
133724,0.0
133734,5.0
133737,1.0
133741,5.0
133763,4.0
133787,5.0
133793,5.0
133796,1.0
133798,5.0
133806,0.0
133821,1.0
133823,3.0
133826,5.0
133830,3.0
133846,1.0
133860,0.0
133865,3.0
133866,1.0
133870,4.0
133878,3.0
133882,1.0
133893,0.0
133901,4.0
133902,4.0
133905,1.0
133906,4.0
133914,2.0
133919,2.0
133920,1.0
133929,0.0
133931,5.0
133943,4.0
133951,4.0
133957,4.0
133960,2.0
133962,2.0
133965,4.0
133971,1.0
133972,5.0
133979,4.0
133980,0.0
133983,5.0
133994,5.0
133995,5.0
134017,2.0
134021,1.0
134022,3.0
134028,2.0
134031,1.0
134039,2.0
134049,3.0
134056,0.0
